open,high,low,close,tick_volume,atr14,rsi14,ma50,ma200,signal,position,net_pnl,cum_pnl
4534.41,4537.82,4522.39,4535.79,10719,25.777142857142994,45.19635116366186,4551.181,4496.42575,-1,0,0.0,17663.900000000012
4535.79,4535.95,4524.97,4528.28,8989,24.88285714285725,42.609994395441134,4550.6759999999995,4496.0495,-1,0,-0.0,17663.900000000012
4528.28,4530.61,4505.71,4508.95,10231,24.740714285714343,41.18496240254656,4549.5904,4495.5142,-1,0,-0.0,17663.900000000012
4508.95,4513.66,4499.96,4506.64,10021,21.965714285714316,47.79088433957509,4548.2104,4495.0003,-1,0,-0.0,17663.900000000012
4506.64,4518.83,4506.45,4516.65,7853,20.894285714285747,44.7440348627727,4546.645,4494.46915,-1,0,0.0,17663.900000000012
4516.65,4522.04,4511.46,4520.83,5460,20.24071428571428,48.97881996455599,4545.3186,4493.851449999999,-1,0,0.0,17663.900000000012
4520.83,4524.33,4516.57,4520.48,5771,18.64642857142852,56.407352549963164,4544.052,4493.235250000001,-1,0,-0.0,17663.900000000012
4520.5,4522.27,4489.04,4493.63,8915,19.122142857142858,43.27135900394122,4542.4138,4492.417100000001,-1,0,-0.0,17663.900000000012
4493.63,4495.72,4438.97,4439.09,14955,21.290714285714266,28.68692349212347,4539.791,4491.3689,0,-1,538.2499999999997,18202.150000000012
4439.1,4450.75,4415.89,4440.25,16720,22.280714285714243,31.16276386874891,4537.1086,4490.2381,0,-1,-11.499999999996362,18190.650000000016
4440.24,4459.36,4430.81,4456.39,12612,22.73928571428561,38.4914975285853,4534.7842,4489.33765,0,-1,-161.50000000000546,18029.15000000001
4456.39,4460.63,4439.05,4448.67,11882,21.628571428571313,26.404666869083712,4532.6594,4488.361349999999,0,-1,77.20000000000255,18106.350000000013
4448.67,4463.8,4447.76,4452.65,10553,21.740714285714148,23.516273131274687,4530.5986,4487.4065,0,-1,-39.799999999995634,18066.550000000017
4452.63,4459.21,4425.25,4428.38,14227,22.907142857142713,20.50297668565588,4528.1576000000005,4486.30135,0,-1,242.5,18309.050000000017
4428.35,4440.1,4412.5,4427.62,13771,23.7764285714285,19.80347272470945,4525.8014,4485.1959,0,-1,7.300000000004729,18316.35000000002
4427.59,4437.02,4418.39,4432.28,12122,24.32285714285711,22.76750255123801,4523.2238,4484.04745,0,-1,-46.899999999996,18269.450000000026
4432.28,4432.28,4414.56,4423.75,12564,23.809999999999945,24.253596033243156,4520.9106,4482.7796,0,-1,85.29999999999745,18354.750000000022
4423.75,4448.25,4417.2,4441.86,10683,25.049285714285684,32.13064106559699,4518.436,4481.5701500000005,0,-1,-181.09999999999673,18173.650000000023
4441.86,4447.46,4423.51,4443.83,12006,25.875714285714235,28.98048723931575,4516.1912,4480.2984,0,-1,-19.700000000002547,18153.95000000002
4443.83,4456.64,4439.53,4443.37,10208,26.342142857142854,27.150442475633454,4513.8892,4478.847,0,-1,4.600000000000364,18158.550000000017
4443.37,4451.95,4419.02,4423.11,12011,28.139999999999937,24.29649965503313,4511.3117999999995,4477.33435,0,-1,202.60000000000218,18361.15000000002
4423.11,4445.66,4416.38,4437.73,13494,27.85785714285703,34.225081834974674,4508.9584,4475.905900000001,0,-1,-146.1999999999989,18214.95000000002
4437.68,4444.93,4428.34,4429.48,13667,24.98928571428561,46.32897852663583,4506.3697999999995,4474.44545,0,-1,82.00000000000728,18296.950000000026
4429.25,4453.92,4420.23,4448.19,15749,24.905714285714243,52.674481266926286,4503.7357999999995,4473.0873,0,-1,-189.399999999996,18107.550000000032
4448.12,4460.47,4429.27,4452.67,19949,25.094999999999995,48.64015206403732,4501.2122,4471.90895,0,-1,-45.50000000000182,18062.050000000032
4452.67,4469.7,4437.22,4459.08,19687,25.8735714285714,53.842179074674874,4499.484399999999,4470.7653,0,-1,-64.09999999999854,17997.950000000033
4459.08,4479.38,4445.91,4465.06,19828,27.118571428571418,54.51371207708478,4497.905599999999,4469.74385,0,-1,-59.80000000000473,17938.15000000003
4465.06,4469.12,4449.01,4454.48,16628,26.12928571428568,60.54289868437838,4495.616,4468.57435,0,-1,105.80000000000837,18043.95000000004
4454.48,4454.48,4433.86,4438.29,15780,25.630714285714216,53.83233962535987,4493.4888,4467.234100000001,0,-1,161.899999999996,18205.850000000035
4438.29,4442.71,4386.81,4396.64,16278,28.292857142857038,39.88649261885145,4490.168199999999,4465.60315,0,-1,416.49999999999636,18622.35000000003
4396.64,4396.64,4366.77,4389.33,18258,29.16071428571422,40.164590235670964,4486.6126,4464.0817,0,-1,73.100000000004,18695.450000000033
4389.32,4402.55,4377.45,4383.27,16184,28.735714285714234,32.019885837794035,4483.0628,4462.5386,0,-1,60.499999999992724,18755.950000000026
4383.27,4393.02,4377.65,4381.47,12379,28.12285714285716,30.842958955322175,4479.5126,4461.108,0,-1,18.00000000000182,18773.950000000026
4381.44,4390.7,4367.79,4374.16,12805,28.537142857142822,29.597311476833127,4475.8848,4459.6881,0,-1,72.79999999999745,18846.750000000022
4374.16,4397.86,4373.38,4394.56,11373,27.93357142857141,41.59057437064968,4472.6692,4458.43405,0,-1,-204.00000000000546,18642.750000000015
4394.55,4399.41,4378.45,4380.64,11001,27.339285714285715,33.114463173833,4469.213000000001,4457.01085,0,-1,139.09999999999854,18781.850000000013
4380.88,4388.34,4359.1,4364.03,12486,28.242857142857115,31.554027391681984,4465.4808,4455.47275,0,-1,168.50000000000364,18950.350000000017
4364.0,4416.1,4350.93,4404.51,16486,30.491428571428514,39.03504367634086,4462.5304,4454.10415,0,-1,-405.1000000000022,18545.250000000015
4404.51,4420.29,4372.73,4376.21,13699,31.659999999999986,32.856502240089924,4459.2894,4452.59325,0,-1,283.0000000000018,18828.250000000015
4383.99,4408.46,4376.27,4398.46,3418,31.643571428571445,37.309495894647924,4456.9992,4451.2841499999995,0,-1,-144.70000000000255,18683.55000000001
4398.5,4415.05,4395.24,4411.39,2578,30.66785714285717,39.082143290829066,4454.609399999999,4450.258849999999,0,-1,-128.90000000000327,18554.65000000001
4411.42,4414.37,4390.17,4399.44,4604,30.960000000000036,38.86551221660429,4452.1276,4449.4647,0,-1,119.80000000000473,18674.45000000001
4399.44,4408.3,4396.36,4405.18,5146,30.34000000000008,43.00621012799609,4450.1158000000005,4448.6699,0,-1,-57.40000000000691,18617.050000000003
4405.2,4411.1,4382.8,4391.22,7353,28.36857142857155,48.70347334857024,4447.7028,4447.81155,0,-1,139.79999999999563,18756.85
4391.22,4396.44,4375.38,4378.45,9178,27.739285714285806,47.46363296967323,4444.9188,4446.93725,0,-1,127.70000000000437,18884.550000000003
4378.45,4406.38,4377.31,4406.36,10908,28.022857142857188,54.88511826357867,4442.9346000000005,4446.0458499999995,0,-1,-279.09999999999854,18605.450000000004
4406.36,4420.49,4403.64,4417.49,10073,28.128571428571377,57.33127085889972,4441.3174,4445.21685,0,-1,-111.30000000000109,18494.15
4417.49,4439.53,4417.29,4430.94,9392,28.08071428571423,61.27482128332842,4439.4258,4444.51125,0,-1,-134.49999999999818,18359.65
4430.94,4440.48,4424.88,4432.03,9539,27.446428571428505,58.05841111096013,4437.3534,4443.8047,0,-1,-10.900000000001455,18348.75
4432.04,4436.81,4421.1,4435.22,8589,27.071428571428505,62.30609667716298,4435.3696,4443.20875,0,-1,-31.80000000000291,18316.949999999997
4435.21,4446.01,4430.93,4437.49,6887,26.059999999999945,67.70803200777186,4433.4036,4442.89785,0,-1,-22.799999999997453,18294.15
4437.49,4439.79,4431.26,4434.13,5220,22.014285714285638,58.69641808090562,4431.5206,4442.57585,0,-1,33.599999999996726,18327.75
4434.13,4449.46,4434.05,4446.13,5518,19.717857142857024,72.70129869468924,4430.2642,4442.2979000000005,-1,0,-7.15,18320.6
4446.13,4447.59,4440.37,4443.27,6396,17.9299999999999,66.6443800539854,4428.9968,4442.00795,-1,0,-0.0,18320.6
4443.27,4475.17,4442.54,4454.46,11469,18.845714285714166,66.20757130332706,4427.753000000001,4441.8152,-1,0,0.0,18320.6
4454.25,4473.06,4451.65,4463.4,11058,18.64642857142852,74.62652086058246,4426.6044,4441.51025,-1,0,0.0,18320.6
4463.4,4468.49,4454.46,4459.39,8141,18.79571428571418,71.15429640992646,4425.3826,4441.3152,-1,0,-0.0,18320.6
4459.39,4462.96,4447.6,4452.24,7982,17.871428571428428,75.14836794385039,4424.554800000001,4441.1497,-1,0,-0.0,18320.6
4452.24,4455.83,4442.85,4447.64,7818,17.294285714285575,80.57445867319531,4424.7258,4441.0651,-1,0,-0.0,18320.6
4447.64,4451.06,4430.58,4433.95,9973,16.680714285714203,63.944202962749515,4424.5998,4441.0997,0,-1,129.7500000000051,18450.350000000002
4433.95,4439.9,4423.78,4424.25,9739,16.628571428571377,53.466666658989574,4423.957,4441.4496500000005,0,-1,96.99999999999818,18547.35
4424.16,4436.18,4420.66,4434.36,9736,16.148571428571422,51.816057766297604,4423.6708,4441.510200000001,0,-1,-101.99999999999818,18445.35
4434.44,4438.25,4427.16,4428.82,8413,15.826428571428616,48.372376019904486,4423.1942,4441.71615,0,-1,56.19999999999891,18501.549999999996
4428.82,4432.96,4423.82,4429.03,8381,15.357142857142922,46.76356791117093,4423.2072,4441.86515,0,-1,-2.100000000000364,18499.449999999997
4429.03,4430.4,4410.98,4414.91,9596,15.667142857142933,39.49572012883364,4422.9529999999995,4442.13685,0,-1,141.1999999999989,18640.649999999994
4414.9,4417.34,4404.09,4415.23,9936,16.004285714285807,40.951742621855885,4422.611999999999,4442.4571,0,-1,-3.2999999999992724,18637.349999999995
4415.23,4426.29,4413.67,4420.32,8982,15.805000000000096,36.76817388993334,4422.5434,4442.794250000001,0,-1,-50.900000000001455,18586.449999999993
4420.32,4434.38,4412.62,4429.61,10464,16.843571428571522,43.43016544240023,4422.298400000001,4443.0995,0,-1,-92.89999999999964,18493.549999999996
4429.61,4445.29,4424.52,4437.99,10008,15.996428571428623,41.85862579746867,4422.1816,4443.45255,0,-1,-83.80000000000109,18409.749999999993
4437.99,4443.92,4418.57,4422.29,12633,16.277857142857165,30.951719021097873,4421.76,4443.78345,0,-1,156.99999999999818,18566.749999999993
4422.29,4442.08,4413.65,4431.46,14189,17.306428571428633,37.6492438265932,4421.927,4444.389050000001,0,-1,-91.70000000000073,18475.049999999992
4431.46,4469.86,4430.92,4455.44,17002,18.990714285714343,51.23171669963625,4422.2812,4445.4462,-1,0,-7.15,18467.89999999999
4455.44,4514.74,4451.93,4509.75,15135,22.55000000000005,67.29023995912213,4423.886600000001,4446.89375,-1,0,0.0,18467.89999999999
4509.75,4555.26,4501.59,4543.5,16377,24.920714285714308,77.43276405527106,4425.7928,4448.9328,-1,0,0.0,18467.89999999999
4543.5,4552.71,4520.52,4523.89,14297,26.06857142857143,73.7713522233383,4427.2172,4450.53105,-1,0,-0.0,18467.89999999999
4524.11,4533.73,4517.96,4528.39,11912,26.08642857142851,73.04995832219124,4428.6034,4452.03875,-1,0,0.0,18467.89999999999
4528.37,4528.82,4505.58,4516.2,11870,26.954285714285625,70.74351912928306,4429.6262,4453.36405,-1,0,-0.0,18467.89999999999
4516.2,4522.03,4486.66,4494.13,13762,28.827857142857024,64.00120440082591,4430.4192,4454.3148,-1,0,-0.0,18467.89999999999
4494.13,4500.09,4486.4,4486.65,11485,28.41857142857134,65.88292596120095,4431.3864,4455.4797499999995,-1,0,-0.0,18467.89999999999
4486.65,4511.35,4486.62,4509.37,12356,29.238571428571372,68.96148887783815,4433.6410000000005,4456.682199999999,-1,0,0.0,18467.89999999999
4509.37,4528.75,4508.7,4516.94,10468,29.76928571428568,69.26850669683404,4436.1932,4457.9217499999995,-1,0,0.0,18467.89999999999
4516.93,4524.17,4507.31,4523.09,9582,29.419285714285643,68.87874625993902,4438.9896,4458.539650000001,-1,0,0.0,18467.89999999999
4523.1,4526.49,4500.89,4514.41,11416,29.764285714285638,65.41471679475626,4441.6484,4459.21685,-1,0,-0.0,18467.89999999999
4514.37,4520.46,4504.4,4506.71,6634,29.10071428571421,67.5962981451294,4444.2994,4459.79965,-1,0,-0.0,18467.89999999999
4506.71,4512.79,4491.04,4493.19,5848,28.62357142857133,62.637677595393825,4446.272,4459.874349999999,-1,0,-0.0,18467.89999999999
4471.23,4513.98,4468.39,4509.13,11990,29.098571428571308,61.36584952428502,4448.8418,4460.3714,-1,0,0.0,18467.89999999999
4509.13,4513.17,4480.52,4485.05,7894,26.944285714285602,44.003690033909336,4451.2622,4460.5242499999995,-1,0,-0.0,18467.89999999999
4485.05,4492.98,4465.05,4472.3,8079,25.105714285714125,30.75259515338186,4452.6179999999995,4460.4541500000005,-1,0,-0.0,18467.89999999999
4472.24,4472.34,4443.94,4448.73,11167,24.834999999999905,30.107982212462986,4454.0684,4460.3895,0,-1,227.95000000000218,18695.84999999999
4448.73,4466.73,4419.53,4449.19,13872,27.079999999999927,28.58070099307602,4455.083,4460.3985999999995,0,-1,-4.600000000000364,18691.249999999993
4449.18,4459.03,4430.45,4432.24,10975,27.46142857142851,27.86331997263214,4455.5,4460.7409,0,-1,169.4000000000051,18860.649999999998
4432.22,4466.39,4431.92,4448.48,14770,27.39714285714282,37.58228605339127,4456.4808,4461.2092,0,-1,-162.5999999999931,18698.050000000003
4448.48,4475.62,4444.99,4469.39,12243,28.607142857142794,45.6246197493475,4457.764999999999,4461.6793,-1,0,-7.15,18690.9
4469.43,4474.37,4465.36,4472.73,9909,27.48428571428563,39.69976385609019,4459.3952,4462.0154,-1,0,0.0,18690.9
4472.77,4499.26,4458.7,4481.1,11495,28.949285714285647,39.969774988472444,4461.4482,4462.28975,-1,0,0.0,18690.9
4481.1,4517.26,4478.58,4506.94,11286,30.50785714285712,45.92891353343571,4463.4598,4462.6941,-1,0,0.0,18690.9
4506.94,4507.5,4494.54,4495.96,7656,29.605000000000018,45.402442060126475,4465.0292,4462.92875,-1,0,-0.0,18690.9
4495.96,4498.6,4486.66,4490.55,7266,29.31071428571431,45.92659810121515,4466.2214,4463.3282,-1,0,-0.0,18690.9
4490.55,4498.59,4486.21,4496.75,6196,28.641428571428605,50.93174203981876,4467.515799999999,4463.823,-1,0,0.0,18690.9
4496.77,4515.71,4496.77,4505.36,7922,26.739285714285806,48.97392629314867,4468.9186,4464.3144999999995,-1,0,0.0,18690.9
4505.36,4528.5,4503.46,4522.48,10866,26.1957142857144,60.588401692513386,4470.6184,4464.89805,-1,0,0.0,18690.9
4522.46,4535.37,4516.95,4528.52,11976,25.516428571428737,66.53140436996338,4472.5062,4465.4681,-1,0,0.0,18690.9
4528.52,4550.61,4526.24,4532.4,10349,25.228571428571545,77.82507481816091,4474.2316,4465.9956,-1,0,0.0,18690.9
4532.42,4534.95,4520.65,4522.9,10163,22.878571428571572,73.1225296378463,4475.8242,4466.4002,-1,0,-0.0,18690.9
4522.9,4528.05,4516.09,4527.38,9432,21.691428571428723,82.37816497989891,4477.2826,4466.832200000001,-1,0,0.0,18690.9
4527.41,4537.11,4524.98,4528.87,9101,20.095714285714426,80.411591124115,4478.592,4467.5863,-1,0,0.0,18690.9
4528.87,4540.57,4528.62,4538.32,8117,18.76142857142869,78.55190124182167,4480.1706,4468.45485,-1,0,0.0,18690.9
4538.32,4540.78,4523.6,4527.72,9126,19.34500000000006,71.48550440727726,4481.6802,4469.31885,-1,0,-0.0,18690.9
4527.72,4538.56,4523.78,4532.39,8657,17.503571428571508,70.63651725284569,4483.3752,4470.369,-1,0,0.0,18690.9
4532.64,4540.09,4527.78,4531.35,7747,15.620000000000086,62.270031156411754,4485.3232,4471.2661499999995,-1,0,-0.0,18690.9
4531.36,4535.61,4528.21,4532.36,7165,15.2228571428572,70.33519551972432,4487.4854,4472.0971500000005,-1,0,0.0,18690.9
4532.35,4547.84,4525.44,4543.47,10519,15.97000000000006,77.79411763561886,4489.6676,4472.9905499999995,-1,0,0.0,18690.9
4543.69,4580.6,4538.64,4559.55,14832,18.082857142857197,79.8819946600846,4492.2822,4474.05195,-1,0,0.0,18690.9
4559.55,4568.26,4545.39,4566.11,11292,18.362142857142903,79.48170434715414,4495.0238,4475.1853,-1,0,0.0,18690.9
4566.11,4577.99,4563.79,4569.39,10444,17.587857142857178,76.29779122022514,4498.113399999999,4476.364750000001,-1,0,0.0,18690.9
4569.39,4578.73,4559.04,4567.47,13099,17.678571428571427,72.8929117077644,4501.1582,4477.5244,-1,0,-0.0,18690.9
4567.51,4573.81,4516.69,4523.17,20424,20.017857142857206,46.32241612360752,4503.215200000001,4478.403799999999,-1,0,-0.0,18690.9
4523.17,4535.69,4512.29,4518.92,18362,20.66785714285717,48.34497670761137,4505.001399999999,4479.06435,-1,0,-0.0,18690.9
4518.92,4541.45,4517.34,4538.6,17320,21.535714285714285,54.142055517144314,4507.0136,4479.74735,-1,0,0.0,18690.9
4538.6,4543.49,4524.82,4531.51,13936,22.002857142857142,50.93590470282837,4509.198,4480.34245,-1,0,-0.0,18690.9
4531.51,4556.82,4527.51,4548.31,12582,23.242857142857115,53.36612978807809,4511.535,4480.9979,-1,0,0.0,18690.9
4548.31,4549.7,4536.65,4536.87,12071,22.947857142857174,53.0657374472764,4513.1636,4481.6999,-1,0,-0.0,18690.9
4536.87,4548.82,4532.32,4539.84,10576,23.07071428571427,52.52491018277393,4513.7654,4482.338449999999,-1,0,0.0,18690.9
4539.82,4542.22,4519.45,4527.68,11622,23.81785714285713,48.84336589546921,4513.449,4482.9409000000005,-1,0,-0.0,18690.9
4527.68,4528.65,4511.25,4515.1,11894,24.532142857142844,44.93009046745989,4513.2732,4483.38415,-1,0,-0.0,18690.9
4515.1,4523.11,4511.46,4513.84,10241,23.764285714285638,40.761987899415985,4512.9821999999995,4483.84275,-1,0,-0.0,18690.9
4513.84,4519.49,4498.31,4498.97,9783,22.279999999999877,30.96883638832918,4512.637599999999,4484.14375,-1,0,-0.0,18690.9
4498.97,4504.97,4493.05,4501.73,12406,21.497857142857033,29.28038104782506,4512.7896,4484.586800000001,-1,0,0.0,18690.9
4501.73,4518.39,4498.1,4513.61,10963,21.932857142857042,32.98975359562165,4513.328799999999,4485.11545,-1,0,0.0,18690.9
4510.33,4523.0,4502.22,4514.43,4953,22.010714285714194,33.71607515367802,4513.43,4485.67555,-1,0,0.0,18690.9
4514.43,4518.86,4508.38,4510.87,4061,18.679285714285534,44.96396986055113,4513.3086,4486.33415,-1,0,-0.0,18690.9
4510.87,4510.87,4492.32,4505.28,7787,18.332857142857,44.47594362042225,4512.9524,4487.0769,-1,0,-0.0,18690.9
4505.28,4521.22,4503.91,4513.74,6556,17.847142857142767,38.92551674496642,4512.938999999999,4487.7379,-1,0,0.0,18690.9
4513.74,4528.38,4482.59,4512.0,11723,19.78428571428562,40.87379548533789,4513.0448,4488.2527,-1,0,-0.0,18690.9
4512.0,4548.25,4506.68,4547.74,13547,20.65999999999992,49.773503928340936,4514.1358,4488.9131,-1,0,0.0,18690.9
4547.74,4585.72,4532.03,4581.45,14396,23.562857142857087,65.05064145232467,4515.5822,4489.7547,-1,0,0.0,18690.9
4581.5,4619.5,4577.76,4605.02,14642,25.365714285714212,69.31831653248099,4517.9816,4490.7219000000005,-1,0,0.0,18690.9
4605.02,4607.26,4578.79,4582.65,11597,25.772857142857056,65.36247274654781,4520.1886,4491.52925,-1,0,-0.0,18690.9
4582.65,4588.38,4565.59,4568.18,11910,26.15785714285708,64.67920353481455,4522.5776000000005,4492.26375,-1,0,-0.0,18690.9
4568.2,4576.9,4556.1,4561.57,10585,26.811428571428483,62.82030619994883,4524.8252,4493.07205,-1,0,-0.0,18690.9
4561.57,4565.8,4550.26,4557.03,7722,26.40857142857138,66.51120463581385,4527.321,4493.91445,-1,0,-0.0,18690.9
4557.03,4569.45,4557.03,4561.43,7322,26.444285714285666,66.82069198165502,4529.58,4494.6849999999995,-1,0,0.0,18690.9
4561.43,4569.01,4559.99,4564.87,7065,25.639285714285702,65.16388592526141,4531.4896,4495.5621,-1,0,0.0,18690.9
4564.89,4570.65,4547.84,4561.41,8257,25.784285714285684,63.6840265589443,4533.2632,4496.3323,-1,0,-0.0,18690.9
4561.44,4581.81,4558.74,4568.95,10822,26.683571428571472,66.53381917028298,4535.0202,4497.17515,-1,0,0.0,18690.9
4568.95,4569.17,4553.27,4560.76,11510,26.49428571428572,65.56328545266004,4536.0966,4497.70075,-1,0,-0.0,18690.9
4560.76,4565.76,4554.3,4557.16,8926,26.07642857142855,62.521628787199724,4537.3206,4498.1123,-1,0,-0.0,18690.9
4557.16,4563.91,4543.24,4552.22,10443,24.282142857142844,61.38860572624625,4538.554,4498.5222,-1,0,-0.0,18690.9
4552.22,4565.64,4551.93,4564.43,9463,22.292142857142867,55.452466509138745,4539.9076000000005,4498.92165,-1,0,0.0,18690.9
4564.43,4573.37,4560.4,4572.27,10825,19.383571428571422,46.390941966901735,4541.245800000001,4499.23305,-1,0,0.0,18690.9
4572.32,4575.21,4567.07,4568.56,9018,16.98357142857146,33.01341781157119,4542.1674,4499.3426,-1,0,-0.0,18690.9
4568.56,4572.37,4561.25,4562.05,8563,15.74428571428572,38.738246221929714,4542.838,4499.385200000001,-1,0,-0.0,18690.9
4562.11,4562.49,4550.19,4555.59,10715,14.99500000000002,42.456560807736444,4543.3018,4499.347,-1,0,-0.0,18690.9
4555.59,4561.81,4555.16,4560.49,8159,13.984285714285827,49.339368721669345,4544.0536,4499.27125,-1,0,0.0,18690.9
4560.48,4560.79,4529.49,4546.96,12244,15.110000000000127,44.4505676113491,4544.4452,4499.03145,-1,0,-0.0,18690.9
4546.94,4583.38,4541.01,4575.31,15033,17.24928571428583,56.05162189758708,4545.374,4498.97225,-1,0,0.0,18690.9
4575.31,4593.23,4568.77,4582.26,13857,18.352142857142876,57.35679836870314,4546.2528,4498.9645,-1,0,0.0,18690.9
4582.26,4597.56,4571.33,4579.33,15112,18.596428571428664,57.615162325288054,4547.285,4498.983450000001,-1,0,-0.0,18690.9
4579.33,4589.95,4569.15,4574.74,11938,18.434285714285775,52.52375555108243,4548.132,4499.006,-1,0,-0.0,18690.9
4574.74,4587.91,4567.84,4573.27,13183,18.73214285714292,55.792202974524685,4548.9704,4499.0005,-1,0,-0.0,18690.9
4573.27,4609.93,4568.43,4607.11,15751,20.877857142857206,68.06771322467675,4550.4654,4499.173000000001,-1,0,0.0,18690.9
4607.03,4625.32,4602.78,4618.98,17337,21.011428571428628,72.99531550687556,4551.9756,4499.493350000001,-1,0,0.0,18690.9
4618.98,4630.13,4594.99,4599.04,16748,22.54214285714293,61.31859506273491,4552.7654,4499.710099999999,-1,0,-0.0,18690.9
4599.04,4625.46,4599.04,4610.15,15179,23.502857142857206,62.128586060003734,4553.6462,4500.0087,-1,0,0.0,18690.9
4610.15,4623.75,4607.16,4609.5,14575,24.10642857142862,63.37034617317327,4554.4484,4500.329049999999,-1,0,-0.0,18690.9
4609.5,4619.96,4606.95,4617.85,11656,24.241428571428646,68.00697043402576,4555.456,4500.6125,-1,0,0.0,18690.9
4617.85,4651.65,4615.13,4638.14,19349,25.971428571428596,74.45636072144146,4557.7554,4501.10615,-1,0,0.0,18690.9
4638.21,4658.15,4636.36,4648.82,16715,27.05285714285713,75.30220566568795,4560.3534,4501.5223000000005,-1,0,0.0,18690.9
4648.82,4667.28,4645.55,4654.99,15721,26.369285714285656,82.30755427267033,4562.6812,4502.0169,-1,0,0.0,18690.9
4654.6,4668.94,4653.59,4664.49,12751,24.439285714285624,80.05932316893094,4565.3408,4502.5470000000005,-1,0,0.0,18690.9
4664.49,4671.12,4660.0,4667.47,10980,23.486428571428537,79.51097872748429,4567.724,4503.12445,-1,0,0.0,18690.9
4667.47,4681.24,4661.83,4672.7,12037,22.999285714285634,81.82995840222581,4570.4406,4503.710950000001,-1,0,0.0,18690.9
4672.76,4685.67,4672.25,4682.65,11368,22.472142857142767,85.48970597121122,4573.2968,4504.32965,-1,0,0.0,18690.9
4667.56,4686.61,4662.91,4674.54,5692,22.73142857142849,81.91214469561537,4576.234,4504.8029,-1,0,0.0,18690.9
4674.54,4696.44,4661.63,4680.84,8614,22.253571428571313,78.1133226485662,4579.5488000000005,4505.312849999999,-1,0,0.0,18690.9
4680.84,4684.39,4671.91,4682.42,6099,21.53499999999992,76.24958622089189,4582.9204,4505.9976,-1,0,0.0,18690.9
4682.35,4700.14,4681.81,4696.22,7260,20.334285714285606,92.36268525463804,4586.865400000001,4506.7587,-1,0,0.0,18690.9
4696.26,4721.8,4693.42,4721.74,10647,20.474285714285607,93.21508789942723,4591.2656,4507.5226,-1,0,0.0,18690.9
4721.74,4722.36,4700.05,4710.88,9352,20.882857142856988,86.38386447595948,4595.211,4508.35375,-1,0,-0.0,18690.9
4710.88,4724.23,4689.56,4708.27,12776,22.429999999999772,83.84488695033866,4599.087799999999,4509.08175,-1,0,-0.0,18690.9
4708.26,4708.26,4681.47,4692.77,11244,21.735714285714103,71.2089447861101,4602.7258,4509.71005,-1,0,-0.0,18690.9
4692.73,4700.48,4683.45,4687.84,8959,21.39571428571409,65.85663198210375,4606.377,4510.34545,-1,0,-0.0,18690.9
4687.84,4690.33,4678.28,4684.46,9058,20.70428571428556,62.25363824639063,4609.7914,4510.97285,-1,0,-0.0,18690.9
4684.46,4694.22,4682.66,4687.44,7828,20.433571428571344,60.08968609125779,4613.300200000001,4511.6323,-1,0,0.0,18690.9
4687.39,4688.71,4679.73,4681.91,5969,20.280714285714243,56.2091503200298,4615.9836,4512.26515,-1,0,-0.0,18690.9
4681.91,4682.05,4667.06,4672.43,6517,19.96499999999995,49.88799468432417,4617.8032,4512.86005,-1,0,-0.0,18690.9
4672.43,4681.72,4669.03,4676.43,5358,19.912857142857124,47.28573921572724,4619.231400000001,4513.4890000000005,-1,0,0.0,18690.9
4676.45,4690.11,4674.9,4686.28,6550,19.30642857142857,55.04642365224682,4621.304,4514.16025,-1,0,0.0,18690.9
4686.28,4703.52,4683.77,4684.15,9001,18.23071428571432,51.475702178148175,4623.6234,4514.8897,-1,0,-0.0,18690.9
4684.2,4711.36,4682.56,4709.33,9684,19.39642857142852,59.9116022037661,4626.5786,4515.8715,-1,0,0.0,18690.9
4709.27,4733.22,4702.29,4730.62,11726,20.296428571428546,62.00781903889903,4630.0504,4516.8702,-1,0,0.0,18690.9
4730.62,4732.71,4713.04,4723.0,10850,19.674285714285684,50.50263283303794,4633.2818,4517.86755,-1,0,-0.0,18690.9
4723.0,4747.67,4709.61,4712.95,13630,20.79928571428575,50.83112502439854,4636.2434,4518.90345,-1,0,-0.0,18690.9
4712.95,4735.79,4710.5,4730.69,10503,20.129285714285807,58.02663611046537,4639.629,4519.99755,-1,0,0.0,18690.9
4730.69,4740.55,4726.32,4728.64,8776,19.231428571428687,64.2104429054835,4642.8228,4521.0525,-1,0,-0.0,18690.9
4728.64,4730.24,4713.92,4719.41,8166,19.180714285714398,62.094858624861516,4645.995800000001,4522.1217,-1,0,-0.0,18690.9
4719.41,4727.75,4713.26,4723.16,9092,19.355000000000082,64.78453544539298,4649.3158,4523.24575,-1,0,0.0,18690.9
4723.18,4729.27,4715.01,4728.29,7453,19.547857142857215,65.35367961426059,4652.8372,4524.2596,-1,0,0.0,18690.9
4728.29,4738.85,4726.17,4731.39,7445,19.812142857142913,68.94333843058826,4656.1764,4525.2383,-1,0,0.0,18690.9
4731.39,4746.35,4728.17,4745.13,8019,20.040000000000095,76.95387808781436,4659.6336,4526.291899999999,-1,0,0.0,18690.9
4745.13,4763.05,4744.84,4752.44,10134,20.434285714285775,77.50597089755306,4663.3112,4527.37515,-1,0,0.0,18690.9
4752.44,4753.69,4724.5,4735.99,10291,21.43285714285717,67.16861227505456,4666.79,4528.4137,-1,0,-0.0,18690.9
4735.99,4753.71,4724.39,4724.78,14218,22.116428571428578,63.204419883751385,4670.1738000000005,4529.4928500000005,-1,0,-0.0,18690.9
